User,Tweet
true__vs__false,rahulgandhi 😂😂😂 peopl india forget emerg countri indeera gundhe regim past year cungressi destroy india divid peopl cungressi want spoil countri bjp want develop countri chose best one upcom elect
satish_nee,devjyotghosh jayantsinha rahulgandhi rg must know kid must partner watch chota bheem rg start bring pogo friend parliament pass time happen parliament imagin great kid rahul gandi enjoy time watch pogo
theheelYash,rahulgandhi guess year incompet arrog didnt help farmer either put money mouth sir farmer wouldnt situat congress parti done someth power u year prove urself u fail bjp
dgoel1972,rahulgandhi rahul gandhi amp congress constantli criticis abusingampcurs hindu claim organis like rss terrorist organis congress everampi say ever criticis muslim organis think rahul ji
immair22,rahulgandhi although im happi rahulgandhi work harder easi defeat bjp
mani24sjcpl,bjpkarnataka rahulgandhi narendramodi piyushgoy bjpindia sumanthraman rkhuria prameshjain tvmohandaspai kiranshaw mkvenu nidhi bdutt pbhushan yogendrayadav sanjayuvacha gabbarsingtax halindia prakashraaj ikamalhaasan rajinikanth dhanyarajendran gauravbh indiatoday ndtv cnnnew newsx mirrornow pibindia amitshah thevijaymallya rssorg ctravibjp shobhabjp what organ farm use cowdung r cultur bird dung shit end b process amp use narendramodi bjpindia rssorg answer feel modi doesnt know take digit india forward guy bjp dont know
AskTamal,incindia jhasanjay rahulgandhi today surgic strike parliament liar rahulgandhi thru budgetfornewindia uniqu opposit larg silent even rahul left strike sharp budgetforbharat
someshkhatrii,earlier week rahulgandhi said parti provid minimum incom come power piyushgoy announc rs py farmer provis direct incom bjp boss move
Dharanesh_E,rahulgandhi say bad man even karnatakayour coalit govt tn feed free rice kg per head per month think fun guy talk sens shutter public welfareand safeti ever creat rumour bjp congress annabhagya
gobinda79594392,incindia rahulgandhi ye coupl month new surgic strike happen inc yourahulgandhiwil next presid inc namoagain
iamVickyAV,last nov amp dec moral bjp low amp rahul project emerg star came jan modi interview ani jait amp nirmala thrash rahul rafal deal scam claim parliament piyush mega sixer budget bjp high sir budgetfornewindia
patoliya12,rahulgandhi dear paapu ji gate well soon 😂😂😂😂😂😂 gatewellsoon rahulgandhi budget budgetfornewindia bjp bjpwin bjpindia
sachi_mahe,rahulgandhi sure rs day insult robert vadra farmer aakhrijumlabudget robertvadra budget budgetsess budgetfornewindia budget incometax piyushgoy modiforpm budgetsess modigovern modi india newindia bjp
CodeNDrive,praddi arivalayam rahulgandhi talk dravidanadu sinc modi regim state put thought still kl ka rule central parti kid would believ central parti agre dravidanadu concept save peopl elimin bjp power
anandstdas,complaint case file patna civil court congress presid rahulgandhi parti bihar state chief madan mohan jha four other hurt sentiment hindu put poster depict gandhi lord ram newindianxpress
khimasiapunit,budget india congress bjp incindia rahulgandhi finminindia piyushgoy opposit like aaj syllabu ke bahar ke question aay exam mein
MuditKhedwal,india right hand india believ truth lair rahulgandhi rahulvsparrikar prove son soniagandhi pappu namoagain dought bjp
Arghyajyoti,cnnnew rahulgandhi peopl india know histori congress garibi hatao continu three gener ghandhi time bjp sincer anticorrupt drive even overlook excel interim budget
BadriPartha,appar rahul gandhi flight bangkok wake interim budget 😜 bjp bjpmission
nallaganesh,bjpindia rare tweet bjp make sens repli farcic comment rahulgandhi keep
im_chandramohan,srivatsayb rahulgandhi honest tax payer bjp happi budget one fool attempt provid relief farmer peopl earn lakh atleast better corrupt year incindia
shubhsarcasm,rahulgandhi wan na say zero congress given better bjp given
siddsk47,rahulgandhi incindia mr gandhi day isnt insult farmer help extend supplement incom isnt entir incom current govern right isnt disincentivis small farmer work pick bad habitsbjp
Rahul_K72,rahulgandhi clearcut cheat salari incom rs lac get benefit rebat last incom slab continu fool bjp budget
BagariaAdarsh,rahulgandhi jiajo jiaji also farmer also benefit stop crib bjp namoagain newindia narendramodi piyushgoy
GogriPriyam,rahulgandhi high post dont expect comment sir sorri see nomo wont go howsthejosh bjp narendramodi namoagain
Iamvikasr,rahulgandhi cours budget histor coz bjp govern becom histori amp know incompet one time
priyanshudbs,rahulgandhi sir aap apna hisab bhi dijiy everyth take time make effevlct ground yr vs yr follow priyanshudb indian bjp
iamTapanPandya,like whole budget present rahul gandhi face😒😴 knew gone😃 rahulgandhi budgetfornewindia budget
SubratPintOO,rahul ji dream bring budget modi govern took idea form rahulgandhi chowkidarhichorhai budget
ankit98211,incindia year india still await apolog birth rahul gandhi raga congresskekarnaam bjp
naramphani,see face rahulgandhi piyushgoy announc tax incent middl class feel piti 😢 think next term also modi govern budgetfornewindia budget incometax narendramodi
mohanvpatel,financ minist piyushji propos exempt limit increas rs lac rahul gandhiji seem coma narendramodi piyushgoy inc rahul
AshokTirumal,look like electionbudget see narendramodi ji back seat bjp alon rahul book ticket thailand
cheez_m,rahulgandhi talk wlegaci famili narendramodi even ask one knew father let see rahul son man justifi sikh massacr nephew man less saddam grandson ladi kill constitut
chatteejees,short budget rahul gandhi entir opposit band baaja baaraat loksabhaelect
sumant_ahir,allaboutgaurav narendramodi rahulgandhi bjp narendrmodi
DessieAussie,rahulgandhi everi term ur governmentther wr mani scam got exposedbut narendramodi termther u tri ur hard fabricateampimpos without successgrand son khan carri name gandhi biggest scam histori india narendramodi
saurin_jhaveri,sadhgurujv rahul gandhi nation shame intern standard congress bjp narendramodi budget
CricketBiryani,accus manoharparrikar wont good raga youll still pappu budget bjp
CricketBiryani,rahulgandhi cheap polit your prove incindia budget congress bjp namo
Jorwal_,tyranni govtcan seen resign happen show bjp play moneyrbi crime amp oppositioncbi datansc sentimentsmandirmoblynch countri makeyourvotecount incindia rahulgandhi thewirein
puneetasthanaa,rahulgandhi stupid rahulgandhi year power maximum period modi last year unemploy budgetsess
jaypawsoft,rahulgandhi rahulgandhi manohar parrikar ji work ail day rahul gandhi work entir life enough said
arshjot96506746,main issu congress want interpret unemploymentpovertybetter educ privat sectorbetter public welfar ralli youth rais voic gor inc congress yuvakrantiyatra rahulgandhi
bhatgau,rahulgandhi srivatsayb frustrat rahul congress parti past week clearli indic complet anihil corrupt congress parti upcom loksabhaelect
BernardDmello,deshnm shefvaidya rahulgandhi manoharparrikar poor bjp leader goa parikkar blackmail narendra rafal
kshitij_kotak,sambitswaraj sambitpatra refer rahulgandhi rahul gandhi ji want speak respect call rahul ji gandhi ji congattackshindu mahatmagandhi
imSkrishnaaa,rahul gandhi call narendra modi modern day adolf hitler far best ever complement narendramodi ever receiv seig heil fhrer rahulgandhi narendramodi modi
GurudattaaS,zoobear saifahmadkhan ye narendramodi realli understand gandhi peopl like mention video thing spread unrest countri agenda differ shameless
pratik624,divyaspandana dear inc puppet pappu caretak googl photo start run space would choos rahul gandhi speech tune youtub search funni speech watch episod saa bahu indiannationalcartoon inc howsthejob
ranjan14in,cnnnew rahulgandhi rahulgandhi polit polit cup tea congress peopl know well cant say rahul gandhi actual carri burden mom dream shoulder
dnsunita4853,congress parti came rd amp fail secur even vote secur bjp win candid jind haryana bypol haryanvi shown randeep surjew defeat candid amp rahul gandhi real worthbjp abp zn nn aajtak
Srv9540,manohar parrikar work ail day rahul gandhi work entir life enough said jindbypol disruptionofcorrupt manoharparrikar bjp
Jaydeep_Bapat,rssurjewalainc lost jindbyelect badli next congress media cell rahulgandhi pidi forc cri evmhack evm tanper rahulgandhi term moral victori aamaadmiparti mahagathbandhan blame modi noth chang
Jaydeep_Bapat,jindbyelect voter express opinion rssurjewalainc master rahulgandhi best slave like surjewala hard find rahulgandhi must throw bone cheer humili loss pidi hang shoe get lynch
indiclogic,sanjuverma rssurjewala incindia narendramodi go indian peopl show modihat rssurjewala place think rahulgandhi rethink strategi antimod els modifor happen inspit rahulgandhi
RaiAtulRai,sandipghos oper part horribl loss rssurjewala visibl close proxim rahulgandhi tell comment credibl ambiti scion pseudo gandhi famili jindbypol
harsh_r_shah,rahulgandhi amp entir inc team spread fake jobreport even place assembl govern eighter press confer becom head ach tomorrow
AgriManju4243,rahulgandhi rahulgandhi unemploy person tell what job capabl apart foolish polit stopblam modinarendermodipm
go4avinash,rahulgandhi congress presid rahulgandhi lost credibl complet seriou credibl issu credibl valuabl asset polit believ rahul gandhi promis say
go4avinash,congress presid rahulgandhi lost credibl complet seriou credibl issu credibl valuabl asset polit believ rahul gandhi promis say
kumardurgesh262,rahulgandhi sir pray bigbroth join hand want leav bjp come congresspleas join us parti sir loksabhaelect near also want work hard electioni request rahulgandhi
AskTamal,rahulgandhi rahulgandhi mani lie jindbypol jind vote modi ji lost chamcha kurjewala
usman_majid1,mood countri crystal clear peopl total fed antipeopl polici bjp new govern led incindia presid rahulgandhi ji form centr
amin_sushanth,sadhgurujv ye definit shame congress amp rahulgandhi lie everyth rahul gandhi behaviour reflect upbring
Guru_Burman,mlkhattar rahulgandhi jjpoffici rssurjewala bjpindia haryana th round complet jindbypol jindelect jind bjplead bjpwinningjind lead vote th round bjp krishan midha congress rssurjewala jjp digvijay chautala jjpoffici lsp vinod ashri
Udhaysan,amitshah letter rahulgandhi clearli slipper shot bjp sangi hard consum shitti polit recent time rahulvsparrikar rahulgandhi
adassharma,rahul gandhi learnt well mother knee idea throw freebi buy vote economi go fli kite ridiculousidea chiefmoron rahulgandhi
Sandeep70986302,rahulgandhi indian alway want everi thing free mr gandhi plz explain get money minium incom programm
Guru_Burman,mlkhattar rahulgandhi jjpoffici rssurjewala jindbyelect haryana th round complet jindbypol bjp still lead vote jindresult jind bjp mlkhattar jjp jjpoffici cong rssurjewala evm hack hai 😜
MejorSab,actual rahul gandhi lost credibl complet sensibl person trust big liar anymor credibl valuabl asset polit rahulgandhi promis say fake donottrustcongress
AskTamal,sootradhar freethink freethink pratik think whether justifi act bullshit whenev see kid home think whether rahulgandhi abl secur futur nehru gandhi dynasti done till date fav upa tenur deliv scam
Guru_Burman,mlkhattar rahulgandhi jjpoffici haryana th round complet jindbypol jindresult jjnd bjp lead cong rssurjewala jjp jjpoffici bjp mlkhattar
Divakarmane,shanedawson request conspiraci theori prime minist narendramodi opposit parti presid rahulgandhi decid elect upcom elect incindia bjpindia electioncommissionofindia shanedawson modi rahulgandhi
RameshReddyHind,rahul came manohar parikkar use polit poverti pappu rahulgandhi
sasanksingh2592,rahul gandhi pleas care dont make wild promis dont tri feku modi rahul congress modi bjp polit
nimeshtwitts,bhkparx sagarikaghos narendramodi rahulgandhi incindia bjpindia republ abpnewshindi zeenew toi indianexpress true rahulgandhi rahulgandhi failur edit
PranitMungekar4,incindia rahulgandhi case resquest innoc tax pay indian vote neither congress bjp
Toughstand,situat bjp amp rahul gandhi like husband wife fill fakecas like manoharparrikar meet rahul gandhi danger husband meet wife file meet record safeti propos amitshah
gowri_gowd,sort jumla gimmic propaganda creat fear among indian art master bjp incindia rahulgandhi need simpli ignor poor tactic focu rebuild develop india let us support incindia wholeheartedli
Shailen63239946,rahulgandhi shame shame rahul unkind act parikar sir get worst result
mathibalaa,rskaravadra timesnow sudeshbjp rahul told link parrikar right deal said unawar deal pathet bhakt u question ur govern sign defens deal without defens minist presens getwellsoonbhakt bjp rahulgandhi
yusufpore,sanchat rahulgandhi bjp leadership that cynic exploit ill one peer circul dishonest undignifi amp baseless charg rahulgandhi whose clarif deserv read dont discuss dont want pleas examin truth
yusufpore,sanchat contrari allianc becom even stronger parrikar lack moral strength speak truth clear rahulgandhi said noth sort context meet goa cm latter pressur bjp prove loyalti modi
