User,Tweet
IndiaER,prime minist narendra modi first press confer bjp hq that never conduct one one ask question amit shah let speak pressconfer pressmeet narendramodi amitshah
sushrut_oza,rahul gave answer press confer modi gave answer press confer media talk modi silenc n one talk rahul answer pressmeet narendramodi pressconfer loksabhaelect
sreenindia,tell number bjp alon beyond half way mark narendramodi press confer pride lit face amitshah sit besid quiet
gaurav_parrikar,amaz campaign narendramodi bjp set score first time parti histori mp least state ut apnamodiaayega arnabonmay bjpindia electionswithtim loksabhaelect
swatskat,report take courag check narendramodi take question modi divert amitshah thought modi address presser amp answer qs lmao 😂 first pm hold one anoth feather hat loksabhaelect
faisalbatcha07,im baffel pm come news confer doesnt utter singl word take question proud belov pm modi loksabhaelect india
buddhabjp,bjp modi finish respons karyakartha form govern central pm modi ji leadership
srkfan_sai,final final narendramodi press confer today namesak press confer press confer nasa say first kind phenomenon next occur day loksabhaelect bjp modili
IshvenderS,modi must thank journalist friend like akshaykumar sudhirchaudhari otherwis today appreanc press confer remind dialogu tanu wed manu your good question hurt meloksabhaelect aakashdu modihaitohgodsehai
anirurudh_singh,pm modi attend press confer encourag peopl believ democraci india get solid presenc oversea intern secur strengthen deshkagauravmodi modipressconfer modionbharat bjp
sandyzx7,idiot prove gods hero bhai murder someon hero even narendramodi say talk rubbish ab unki toh sunn lo gods apnamodiaayega bjp
sanjayg_01,indiatoday rahulgandhi take great courag face pressconfer even belong dalalmedia one wrong answer build card crash right rahulgandhi modi coward
rythm_stories,today pm pc bjp offic new version lage rho munna bhai curcuit hold mike support actor ohh sorri forgot circuit ne bhi pictur mei dialogu bola tha modihaitomumkinhai bjp modihaitohgodsehai
Rajiv_GKR,niranjan last peopl india see pm narendramodi press confer narendramodi thank peopl india end term prime minist select prime minist bjp jumbla
YuktaAgrawal1,cloudi weather delhi couldnt saw pm modi speak press confer go hell radar😏 modiatpressconfer narendramodi amitshah modiobsess apnamodiaayega deshkagauravmodi loksabhaelect
vrprasad12,narendramodi bjpmp th may modi amp nda follow readi fight battl social media amp outsid bjp get win figur opposit tri trick court ec amp presid snatch chanc stop nda power phase votekar electionsresult aayegatohmodihi
ipsita_3101,larger messag bjp probabl want send dont care critic pm press confer creat hype pm pc build anticip let shah answer question even pm look
apurvas00297147,cann bigbangtheori loksabhaelect modionbharat modi dhoni common qualiti indiafirst win sixer domin opposit bigbangtheori hellyeah
karthik_amai,today modi bodi languag becam big issu social media like twitter modi today nervou camera that sit listen bjp presid said still hope cross margin let see rd pressconfer
Chaudharytanu3,wasnt press confer pm narendra modi like presenc confer question answer amit shah modiji look journalists😆 modiatpressconfer narendramodi amitshah modiobsess apnamodiaayega deshkagauravmodi loksabhaelect
itsdhruvdp,wont wrong say first press appear pm modi year honestli thought answer question drew inspir manmohan singh guess namo bjp rahulgandhi
hanny_it_is,congratul prime minist modi becam first pm histori ever attend press confer engag question idhar bhi bhashan chipka k nikal liy pmkaconfer bjp modifloppressconfer
Satyapriya111,comparison rahulgandhi interview vs narendramodi script farzi interview rahulgandhi far better bold confid real modi seem weak frighten face good report modi real pappu call pappu upcom hero congrat rahul
rahul_cf,love way mr narendra modi answer question way conduct press confer term time unpreced bjp congress
KuchKarYaar,look like miss await press confer someon ask modi prefer eat appl loksabhaelect
Vyomnaut,bjp press confer narendramodi amitshah ji talk take countri forward congresss press confer rahulgandhi tri mimicri modi ji differ
Abhishek__k2712,dont get pm modi gave dozen oneonon interview loksabhaelect yet stop short take qs bjp hq press confer explain avers press confer modipressconfer
sivagirisamy,rahulgandhi real progress rahulgandhi narendramodi incindia bjpindia modi rahulgandhi hraja bjptn drtamilisaibjp
jaankiii_,abpnewstv stop fool peopl rahulgandhi cant say modi ji isnt address press confer your put fake alleg pl grow
super378,manakgupta narendramodi amitjurno newstvchannel india never abl forgiv bjp modi give ticket terroraccus justifi candidatur insult indian includ anchor garb bjp spokesperson like bjp amp byebyemodi
KhushbooTweets,pm narendra modi amit shah address first press confer five year headlin carri taunt themselves😜😜 modiatpressconfer narendramodi amitshah modiobsess apnamodiaayega deshkagauravmodi loksabhaelect
RangamT,rahulgandhi pc said go send journalist narendramodi ji amp amitshah pc bjp hq found door close mean journalist work like puppet amp writ fake stori loksabhaelect
PVenkatGandhi,sinc candid agre pm candid poll sure modi bjp get major rd may whoever take oath like last long due lack prepar lack number loksabhaelect
yournagaraj,divyaspandana amitshah narendramodi tell ramya ji du u know differ runningthegovern amp runningtheparti entir pressconfer held bjp headquat pm modi ji know wher talk talk ok that ppl cal bjp cadr base parti
Tarun_Khannaa,amit shah let pm modi sit throughout press confer anyway didnt take question said say left made look like showpiec shah respond journo pressconfer modi bjp modionbharat
vikasmishraa,modi still prime minist press confer loksabhaelect
jigarpatel35955,repli fast mani seat get modi result deshkagauravmodi aajtakaxisexitpol narendramodi
mahadevn49,pm modiji yet make debut press confer opportun today miss narrowli pmnarendramodi confer bjp modi
ashlinpmathew,also took question wasnt press confer answer amitshah sinc spokesperson govern pm repres countri bjp
mehdizafar,modi address first press confer five year premier answer question amit shah like true loyalist act human shield loksabhaelect
yournagaraj,divyaspandana amitshah narendramodi hello miss ramya press confer clearli pm shri narendra modi said himth parti presid everyth parti modi ji govern us superemo goi mr amit sha ji superemo bjp india
Kurmanath,narendra modi first press confer address amit shah modi also present amit shah press confer modipressconfer loksabhaelect generalelect
PuriVirender,end campaign loksabhaelect narendramodi amp bjpindia nation presid amitshah held press confer perhap first year amp claim bjp come back power amp form govt nda alli confid good zeenew
vikasmishraa,modi didnt answer media question scriptquestionnair provid advanc would least read poem loksabhaelect
nirmalansun,kamalhaasan bjp congress mnm kamal start bjp show origin face either abl say god sent bad gandhi good modi say word pragya one action real bjp aka rss modihaitohgodsehai
onlynishank,masterstrok bjp final narendra modi address first open press confer time answer singl question media calledhead win tail lose modipressconfer loksabhaelect
bankasaurabh,modionbharat shit word call press confer pm even took singl question rahulgandhi said correctli modi script interview press confer loksabhaelect modi
journofaizan,prime minist took five year address press confer unfortun call presser end without take singl question today pmmodi pressconfer amitshah bjp congress elect
vikasmishraa,modi fall trap rahul gandhi first start give interview ralli follow rg attend st pc year without take question media loksabhaelect
Milan_reports,rahulgandhi take candid question last pc excit report bjp got qampa narendramodi 😥 loksabhaelect
SadarSaifullah,first press confer year modi ji held maunwart question time reporternarendramodi press confer today
too_lazyy,took day narendra modi address first press confer sort record long prime minist gone without address press confer abkibaarkiskisarkar loksabhaelect modifinallyaddressespc
kiran_m_kumar,jhasanjay sheebav mahatma gandhi alreadi gone narendramodi us readi lose modi ji thousand modi come nobodi replac narendramodi one primeminist made india proud modi ji apolog anyon
AditiAnarayanan,bjp presid amitshah respond rahulgandhi demand pm narendramodi speak rafalesay pm respond everyth rg say rafal issu basi argument loksabhaelect
DGrieshnak,wonder clariti press con pm modi amit shah answer west bengal violenc spot bjp
ShadabPost,question would answer mei sit posemi friend answer questionsbtwthi supposedli st press conference😎😎😋 pmmodi modi pressconfer bjp
DeepalTrevedie,ok pm narendramodi monologu nation bjp prez amitshah held pressconfer
jashanjoshi,suprem court given us clean cheat leader narendramodi answer question anyon salut amitshah one excel exampl leadership lot learn pmoindia bjp amitshah rafaled pressconfer
PratheeshGN,bjp presid amitshah meet press pm narendramodi also attend
iam_Sudip,amit shah ji striker end modi ji nonstrik end loksabhaelect
ShrinjanGohain,meanwhil mr modi amit shah arrang sham pressconfer unfortun prime minist unpreced debut presser didnt take question els pliabl media compli duo loksabhaelect
DeshmaneAkshay,prime minist respond question bjp presid amit shah pm modi first press confer narendramodi
drnitinchaube,cnnnew narendramodi indict everi man past chor includ past bjp govern eartwhil jansangh govern well bjp evolv never realli heard someon call parent chor actual shock must admit sens speak
peace1391,narendramodi even answer question amit shah modi dare answer journalist amit shah back sadhvi thakur modipressconfer loksabhaelect
arjunmody01,peopl india never given full major continu one singl parti pm modi either see except year trend continu rd may await verdict loksabhaelect
Shilpa1308,question taken pm modi bjp redefin mean press confer bjp pmmodi elect indiavot
alistairldsouza,narendra modi first person press confer answer singl question elect speech press confer loksabhaelect
KaustubhMehta97,prime minist presser seem like presser bjp presid dont see pm modi answer question singl question would catch guard loksabhaelect
BombayKaBangda,amitshah win seat modi pm nda govern loksabhaelect
arunapatel000,ndtv nervou modi amit shah anyon explain modi spoke la seena look like inch loksabhaelect electionswithnew elect bjpsedemocracybachao dhruvrathe kanhaiyakumar prakashraaj modionnew
vssanakan,amit shah pressmeet modi accompani got modi also make clear loksabhaelect narendramodi
jyoti_kothari,narendramodi thank peopl india bjp press confer
rasta_aur_basta,thank everyth pm modi media end first ever press brief bjp hq take question media press brief gyaan seem like even journalist present ask direct question pm
SandipGhose,narendramodi fulfil last wish khanmarket union hold press confer bjp hq modipressconfer
justtneeraj,dear narendramodi past pm continu pc anyway continu sinc modi code conduct instead model code conduct countri loksabhaelect
jyoti_kothari,amitshah given detail bjp elect campaign narendramodi address press confer
HD_07,talk hypocrisi modi condemn sadhvi pragya statement sadhvi pragya rambl rajiv gandhi last fortnight equal poor leav bad tast mouth elect loksabhaelect
ShaktiShekhar,first bjp chief amit shah amp pm narendra modi address press confer parti hq simultan congress presid rahul gandhi talk media person congress headquart campaign loksabhaelect come end th phase
jyoti_kothari,amitshah given detail elect campaign narendramodi address bjp press confer rahulgandhi also adress congress press confer
pkr_madras,first time pmmodi address press confer bjp headquart delhi thefederalin
editorji,pm modi elect campaign thanksgiv campaign peopl nation loksabhaelect elect
adityasah05,want mrnarendra modi prime minist deshkishaanmodi deshkagauravmodi bjp bengalwithbjp apnamodiaayega abkibaarpaar
DonMateo_X14,modi amp rahul press confer time amp media give massiv l know 😂 loksabhaelect
editorji,rahul gandhi elect commiss role bias pm modi say want other penalis say thing appear elect schedul made order enabl modi campaign loksabhaelect elect
